iter	RMSE
1514	0.1040585874
1515	0.1040524271
1516	0.1040494685
1517	0.1040229272
1518	0.1040124964
1519	0.1040093264
1520	0.1039840895
1521	0.1039628388
1522	0.1039398764
1523	0.1039348053
1524	0.1039280097
1525	0.1039107245
1526	0.1038855517
1527	0.1038828782
1528	0.1038708262
1529	0.1038619765
1530	0.1038472975
1531	0.1038270854
1532	0.1038153619
1533	0.1037975587
1534	0.1037855496
1535	0.1037758045
1536	0.1037701424
1537	0.1037459984
1538	0.1037234212
1539	0.1036863622
1540	0.1036763685
1541	0.103666
1542	0.103647481
1543	0.1036323193
1544	0.1036272771
1545	0.1036051498
1546	0.1035995165
1547	0.103590051
1548	0.1035617615
1549	0.1035464196
1550	0.1035359648
1551	0.1035226861
1552	0.1035091317
1553	0.1034844161
1554	0.1034700432
1555	0.1034624765
1556	0.1034574521
1557	0.1034330227
1558	0.1034129634
1559	0.1034025044
1560	0.1033728928
1561	0.103372269
1562	0.1033458857
1563	0.103331651
1564	0.1032999433
1565	0.1032928528
1566	0.10326162
1567	0.1032536349
1568	0.1032294268
1569	0.1032207647
1570	0.1032162498
1571	0.1032012686
1572	0.1031874006
1573	0.1031584932
1574	0.1031444107
1575	0.1031232488
1576	0.103110563
1577	0.1030946531
1578	0.1030752467
1579	0.1030587508
1580	0.1030517256
1581	0.1030429812
1582	0.1030229885
1583	0.1030178116
1584	0.1030064443
1585	0.1029918849
1586	0.1029802887
1587	0.1029559607
1588	0.1029460071
1589	0.1029060375
1590	0.1029038343
1591	0.1028941883
1592	0.1028770973
1593	0.1028740211
1594	0.1028672781
1595	0.1028640379
1596	0.1028455426
1597	0.1028367955
1598	0.1028201467
1599	0.1027922231
1600	0.1027803198
1601	0.1027776017
1602	0.1027584548
1603	0.1027409693
1604	0.1027285588
1605	0.1027074282
1606	0.1026895798
1607	0.1026721041
1608	0.1026428738
1609	0.1026191998
1610	0.1026108986
1611	0.1025813621
1612	0.1025763839
1613	0.1025573433
1614	0.1025407168
1615	0.102527109
1616	0.1025123838
1617	0.1025075918
1618	0.1024908026
1619	0.102466649
1620	0.1024474434
1621	0.1024117683
1622	0.102390516
1623	0.1023661182
1624	0.1023507798
1625	0.1023500074
1626	0.1023409413
1627	0.1023206228
1628	0.1023095911
1629	0.1022958289
1630	0.1022865649
1631	0.1022789101
1632	0.1022697194
1633	0.1022379514
1634	0.1022246456
1635	0.1022189795
1636	0.1022092642
1637	0.102199538
1638	0.1021813906
1639	0.1021645937
1640	0.1021603174
1641	0.1021456341
1642	0.102113637
1643	0.1021065421
1644	0.1020926863
1645	0.1020483005
1646	0.1020395957
1647	0.1020160157
1648	0.1019926864
1649	0.1019763244
1650	0.1019463692
1651	0.1019231736
1652	0.1019173815
1653	0.101901832
1654	0.1018943196
1655	0.1018787289
1656	0.1018698734
1657	0.1018426388
1658	0.1018356812
1659	0.1018296311
1660	0.1018158676
1661	0.1017970025
1662	0.1017852929
1663	0.1017608398
1664	0.1017521322
1665	0.1017407941
1666	0.1017163077
1667	0.101683658
1668	0.1016729361
1669	0.1016697083
1670	0.101665058
1671	0.1016421984
1672	0.1016287563
1673	0.1016162822
1674	0.1015934947
1675	0.1015576628
1676	0.1015428265
1677	0.101538282
1678	0.1015335193
1679	0.1015250803
1680	0.1015226169
1681	0.1015200492
1682	0.1015133734
1683	0.1015017838
1684	0.1014774406
1685	0.1014592239
1686	0.1014581478
1687	0.1014458268
1688	0.1014347344
1689	0.1014050966
1690	0.1013924067
1691	0.1013872112
1692	0.1013749653
1693	0.10137153
1694	0.1013618678
1695	0.1013197543
1696	0.1012969621
1697	0.1012835973
1698	0.101261012
1699	0.1012537132
1700	0.1012375567
1701	0.1012142792
1702	0.1011910259
1703	0.1011840888
1704	0.10117324
1705	0.1011604536
1706	0.1011446757
1707	0.1011324774
1708	0.1011221943
1709	0.101115681
1710	0.1011103885
1711	0.101095192
1712	0.1010866099
1713	0.1010662302
1714	0.1010479274
1715	0.1010231813
1716	0.1010092835
1717	0.100984707
1718	0.1009687858
1719	0.1009621197
1720	0.1009536667
1721	0.1009347334
1722	0.1009310136
1723	0.1009158276
1724	0.1008876688
1725	0.1008793805
1726	0.1008669186
1727	0.1008641149
1728	0.1008552937
1729	0.100852852
1730	0.1008490982
1731	0.1008296931
1732	0.1008254531
1733	0.1008168289
1734	0.1007910628
1735	0.1007756778
1736	0.1007561031
1737	0.1007306393
1738	0.1007099426
1739	0.1006777169
1740	0.1006579645
1741	0.100624997
1742	0.1006201359
1743	0.1006005291
1744	0.1005794751
1745	0.1005711975
1746	0.1005531539
1747	0.1005390099
1748	0.1005190936
1749	0.1005019328
1750	0.1004969506
1751	0.1004818331
1752	0.1004777131
1753	0.1004587332
1754	0.1004481048
1755	0.1004383443
1756	0.1004229926
1757	0.1004138358
1758	0.1003979036
1759	0.1003941876
1760	0.1003740979
1761	0.1003550933
1762	0.1003427689
1763	0.1003337952
1764	0.1003197966
1765	0.1003143201
1766	0.1002983453
1767	0.1002809668
1768	0.1002720764
1769	0.1002633011
1770	0.1002588511
1771	0.100250076
1772	0.1002429296
1773	0.1002295813
1774	0.1002219403
1775	0.1002106664
1776	0.1002079819
1777	0.1001970875
1778	0.1001829846
1779	0.1001758933
1780	0.1001660759
1781	0.1001357565
1782	0.1001297954
1783	0.1001256277
1784	0.1001174441
1785	0.1001098888
1786	0.10010719
1787	0.1000897922
1788	0.1000856149
1789	0.1000584731
1790	0.10004135
1791	0.1000306078
1792	0.1000187282
1793	0.100004308
1794	0.09999182746
1795	0.09998429945
1796	0.09997204786
1797	0.09996250948
1798	0.09993674091
1799	0.09992967544
1800	0.09992146199
1801	0.09989350255
1802	0.09988050791
1803	0.0998623805
1804	0.09984816437
1805	0.0998415761
1806	0.09981836278
1807	0.09980641751
1808	0.09980267858
1809	0.09978558656
1810	0.0997525982
1811	0.09974531258
1812	0.09972987179
1813	0.09971217437
1814	0.09970784642
1815	0.09970739687
1816	0.09969386445
1817	0.0996866728
1818	0.09964977986
1819	0.09963617552
1820	0.09962346135
1821	0.0996046515
1822	0.09959669831
1823	0.09959176704
1824	0.09957583804
1825	0.09957150767
1826	0.09955533245
1827	0.09955082237
1828	0.09953391658
1829	0.09952508283
1830	0.09951501292
1831	0.09950506996
1832	0.09949544297
1833	0.0994743394
1834	0.0994598201
1835	0.09944447459
1836	0.0994253731
1837	0.09940837513
1838	0.09938434599
1839	0.09937480753
1840	0.09936361821
1841	0.09935704348
1842	0.09934224702
1843	0.0993357886
1844	0.0993302514
1845	0.09931221692
1846	0.09930402376
1847	0.09928330357
1848	0.09926568128
1849	0.09924643801
1850	0.0992317074
1851	0.09920678734
1852	0.09918531413
1853	0.0991801674
1854	0.09917207862
1855	0.09916957865
1856	0.09913014814
1857	0.09911130346
1858	0.09909740677
1859	0.0990790209
1860	0.09907536524
1861	0.09905517331
1862	0.0990332218
1863	0.09902471775
1864	0.09901662392
1865	0.0990133111
1866	0.09900434538
1867	0.09897194448
1868	0.09893900815
1869	0.09892756241
1870	0.09892565393
1871	0.09891354721
1872	0.09889833699
1873	0.09887424773
1874	0.09886910693
1875	0.09884686942
1876	0.09883009801
1877	0.09882440026
1878	0.09880216678
1879	0.09878623226
1880	0.098776843
1881	0.09876591201
1882	0.09875096515
1883	0.09874131496
1884	0.09872729579
1885	0.0987143409
1886	0.09871242843
1887	0.09870269203
1888	0.09869575828
1889	0.09867948844
1890	0.09866501632
1891	0.09863886739
1892	0.09863352141
1893	0.09862269838
1894	0.09858848818
1895	0.09858438601
1896	0.09856000626
1897	0.0985448237
1898	0.09852859607
1899	0.0985262176
1900	0.09851003837
1901	0.09850531775
1902	0.09849393345
1903	0.09847484273
1904	0.09846955956
1905	0.09845513535
1906	0.09843382308
1907	0.09842560324
1908	0.09840423489
1909	0.09836748258
1910	0.09836128533
1911	0.09835183947
1912	0.09834757524
1913	0.09833834187
1914	0.09831903958
1915	0.09830515886
1916	0.09828926273
1917	0.09827890101
1918	0.09827001783
1919	0.0982622776
1920	0.09824922116
1921	0.09824222906
1922	0.09823297344
1923	0.09820491819
1924	0.09819859759
1925	0.09817269031
1926	0.09813135207
1927	0.09811289233
1928	0.09810109727
1929	0.0980813018
1930	0.09807185504
1931	0.09804600838
1932	0.09804101821
1933	0.09802694204
1934	0.09801491089
1935	0.0980101243
1936	0.09799346172
1937	0.09797923699
1938	0.09795604676
1939	0.0979402097
1940	0.09793822212
1941	0.09793020942
1942	0.09790975519
1943	0.09789408552
1944	0.09788185728
1945	0.09785712623
1946	0.09783246211
1947	0.09781093281
1948	0.09778661184
1949	0.09777673045
1950	0.09777021693
1951	0.09774226154
1952	0.09773609185
1953	0.0977248689
1954	0.09771472059
1955	0.09770274336
1956	0.09767908616
1957	0.09765295802
1958	0.09763918375
1959	0.09763139686
1960	0.09761860698
1961	0.09761472539
1962	0.09759018799
1963	0.09757626332
1964	0.09756509882
1965	0.09756395621
1966	0.09755196121
1967	0.09753167312
1968	0.09752518403
1969	0.09751475405
1970	0.09750335525
1971	0.09748659922
1972	0.09746693143
1973	0.09745095761
1974	0.09744169455
1975	0.0974266343
1976	0.09738694761
1977	0.09736428429
1978	0.09735910335
1979	0.09735609527
1980	0.09735443541
1981	0.09732045837
1982	0.09730890923
1983	0.09729320014
1984	0.09728177998
1985	0.09726794289
1986	0.0972555831
1987	0.09723906192
1988	0.09722929643
1989	0.09720680376
1990	0.09719516463
1991	0.09719321165
1992	0.09716549699
1993	0.09714898352
1994	0.09710455178
1995	0.09709734898
1996	0.0970850995
1997	0.09706605019
1998	0.09704760014
1999	0.09703047575
